True_Value,Predicted_Value,Set
-6.4862,-6.292269171012674,Train
6.6584,6.494297832142856,Train
-10.1024,-10.014882429385365,Train
15.8424,15.831912206326484,Train
12.8576,12.626064193848649,Train
7.0602,7.031250997687117,Train
-0.6314,-0.6663229945817429,Train
14.063,13.94600278093783,Train
1.148,1.2575468389841293,Train
1.0332,0.8622198981217009,Train
4.5346,4.545586012580249,Train
15.6702,15.770186554547134,Train
12.054,11.982192784631518,Train
-3.2144,-3.263500652629734,Train
-5.0512,-5.087961585657252,Train
11.0782,11.052184386669747,Train
5.2808,5.319040326877317,Train
6.6584,6.378690841364769,Train
-4.3624,-4.5373927650514885,Train
-11.8244,-11.766910608158062,Train
-9.9302,-9.81372265600042,Train
-10.3894,-10.385350330251725,Train
2.009,1.792760799890136,Train
6.601,6.664061160281435,Train
11.3652,11.489482060829088,Train
7.0028,6.7540627231357915,Train
-0.6314,-0.42599190011748334,Train
-1.0332,-1.2437826730642598,Train
-5.5678,-5.76223919372576,Train
6.1992,6.381632353231084,Train
1.8368,1.9443181782259418,Train
-11.9966,-11.838420148350552,Train
3.3292,3.527913472320115,Train
-0.6888,-0.7664672724098894,Train
4.7642,4.710643347060851,Train
1.148,1.2941772021601363,Train
10.3894,10.29600222693292,Train
4.8216,4.803604865488889,Train
16.1868,16.13000503418677,Train
13.8334,13.764939892196708,Train
0.9184,1.1168960164471722,Train
9.6432,9.462283617968827,Train
11.9392,11.688494776276174,Train
-12.628,-12.703780947079782,Train
11.3078,11.291532517186024,Train
13.202,13.275201962186719,Train
7.175,7.186835261421971,Train
10.906,10.682377976284679,Train
7.2324,7.352150601583003,Train
6.1992,6.396960135071509,Train
16.646,16.603958772688824,Train
2.1238,2.033970987768875,Train
16.646,16.48142193834521,Train
7.9786,7.907767968666798,Train
-2.4682,-2.473572055446639,Train
10.5616,10.671378182168926,Train
9.8728,9.806393734338556,Train
13.7186,13.700069412867434,Train
16.5886,16.578526788218387,Train
3.444,3.456746720897278,Train
0.9184,1.0901790254197739,Train
6.4862,6.647072954153967,Train
14.2926,14.383847134781421,Train
18.1384,18.126657156596245,Train
8.61,8.333301261538937,Train
14.6944,14.808293490486426,Train
18.1384,18.0964180705521,Train
2.87,2.6134721794850964,Train
0.861,0.996852622360163,Train
3.157,3.55476816977664,Train
4.7642,4.710643347060851,Train
-0.7462,-0.7846605259364507,Train
7.0602,6.793127814564008,Train
4.0754,4.122493232597425,Train
12.4558,12.492938946137691,Train
15.211,15.263672246168378,Train
6.8306,6.7503793631582925,Train
13.3168,13.162494659833712,Train
